Path;Fold
Keyboards/Accordion/ordinario/Acc-ord-C3-mf-alt3-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-C#3-mf-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-C#3-mf-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-C#3-mf-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-C#3-mf-alt3-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-D3-mf-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-D3-mf-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-D3-mf-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-D3-mf-alt3-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-D#3-mf-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-D#3-mf-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-D#3-mf-alt2-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-D#3-mf-alt3-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-alt3-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-alt4-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-alt5-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-F3-mf-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F3-mf-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F3-mf-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F3-mf-alt3-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-F3-mf-alt4-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-F#3-mf-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-F#3-mf-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-F#3-mf-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F#3-mf-alt3-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F#3-mf-alt4-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G3-mf-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-G3-mf-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G3-mf-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G3-mf-alt3-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G3-mf-alt4-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-G#3-mf-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G#3-mf-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G#3-mf-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G#3-mf-alt3-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G#3-mf-alt4-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-A3-mf-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-A3-mf-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-A3-mf-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-A3-mf-alt3-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-A3-mf-alt4-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-A#3-mf-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-A#3-mf-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-A#3-mf-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-A#3-mf-alt3-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-A#3-mf-alt4-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-B3-mf-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-B3-mf-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-B3-mf-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-B3-mf-alt3-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-B3-mf-alt4-T10d.wav;4
Keyboards/Accordion/ordinario/Acc-ord-C4-mf-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-C4-mf-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-C4-mf-alt2-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-C4-mf-alt3-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-C4-mf-alt4-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-C#4-mf-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-C#4-mf-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-C#4-mf-alt2-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C#4-mf-alt3-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C#4-mf-alt4-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-D4-mf-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-D4-mf-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-D4-mf-alt2-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D4-mf-alt3-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D4-mf-alt4-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-D#4-mf-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-D#4-mf-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D#4-mf-alt2-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-D#4-mf-alt3-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-D#4-mf-alt4-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-alt2-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-alt3-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-alt4-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-alt5-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-F4-mf-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-F4-mf-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F4-mf-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F4-mf-alt3-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-F4-mf-alt4-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-F#4-mf-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F#4-mf-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F#4-mf-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F#4-mf-alt3-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F#4-mf-alt4-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-G4-mf-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-G4-mf-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G4-mf-alt2-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-G4-mf-alt3-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G4-mf-alt4-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G#4-mf-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-G#4-mf-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G#4-mf-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G#4-mf-alt3-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G#4-mf-alt4-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-A4-mf-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-A4-mf-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-A4-mf-alt2-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-A4-mf-alt3-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-A4-mf-alt4-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-A#4-mf-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-A#4-mf-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-A#4-mf-alt2-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-A#4-mf-alt3-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-A#4-mf-alt4-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-B4-mf-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-B4-mf-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-B4-mf-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-B4-mf-alt3-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-B4-mf-alt4-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-C5-mf-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-C5-mf-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C5-mf-alt2-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-C5-mf-alt3-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-C5-mf-alt4-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-C#5-mf-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C#5-mf-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C#5-mf-alt2-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-C#5-mf-alt3-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-C#5-mf-alt4-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D5-mf-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-D5-mf-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D5-mf-alt2-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-D5-mf-alt3-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-D5-mf-alt4-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-D#5-mf-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-D#5-mf-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D#5-mf-alt2-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D#5-mf-alt3-T10d.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D#5-mf-alt4-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-E5-mf-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-E5-mf-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-E5-mf-alt2-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-E5-mf-alt3-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-E5-mf-alt4-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-E5-mf-alt5-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-F5-mf-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-F5-mf-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-F5-mf-alt2-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-F5-mf-alt3-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-F5-mf-alt4-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-F#5-mf-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-F#5-mf-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-F#5-mf-alt2-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-F#5-mf-alt3-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-F#5-mf-alt4-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-G5-mf-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-G5-mf-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-G5-mf-alt2-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-G5-mf-alt3-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-G5-mf-alt4-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G#5-mf-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-G#5-mf-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G#5-mf-alt2-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-G#5-mf-alt3-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-G#5-mf-alt4-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-A5-mf-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-A5-mf-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-A5-mf-alt2-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-A5-mf-alt3-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-A5-mf-alt4-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-A#5-mf-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-A#5-mf-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-A#5-mf-alt2-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-A#5-mf-alt3-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-A#5-mf-alt4-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-B5-mf-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-B5-mf-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-B5-mf-alt2-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-B5-mf-alt3-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-B5-mf-alt4-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-C6-mf-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C6-mf-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-C6-mf-alt2-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-C6-mf-alt3-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C6-mf-alt4-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C#6-mf-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-C#6-mf-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-C#6-mf-alt2-T10d.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C#6-mf-alt3-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C#6-mf-alt4-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D6-mf-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D6-mf-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-D6-mf-alt2-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-D6-mf-alt3-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D#6-mf-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-D#6-mf-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-D#6-mf-alt2-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D#6-mf-alt3-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-E6-mf-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-E6-mf-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-E6-mf-alt2-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-E6-mf-alt3-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-E6-mf-alt4-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-F6-mf-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-F6-mf-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-F6-mf-alt2-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-F6-mf-alt3-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-F#6-mf-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-F#6-mf-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-F#6-mf-alt2-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-F#6-mf-alt3-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-G6-mf-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G6-mf-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G6-mf-alt2-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G6-mf-alt3-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G#6-mf-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G#6-mf-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-G#6-mf-alt2-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-A6-mf-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-A6-mf-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-A#6-mf-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-A#6-mf-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-B6-mf-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-B6-mf-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-C7-mf-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C7-mf-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-C#7-mf-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-C#7-mf-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-D7-mf-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-D7-mf-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-D#7-mf-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D#7-mf-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-E7-mf-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-E7-mf-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-E7-mf-alt2-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-F7-mf-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-F7-mf-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-F#7-mf-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-F#7-mf-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G7-mf-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-G7-mf-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-G#7-mf-N-T10d.wav;2
Keyboards/Accordion/ordinario/Acc-ord-A7-mf-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-A#7-mf-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-B7-mf-N-T13d.wav;0
Keyboards/Accordion/ordinario/Acc-ord-C8-mf-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-C#8-mf-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-E1-ff-N-T20u.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F1-ff-N-T30u.wav;3
Keyboards/Accordion/ordinario/Acc-ord-F#1-ff-N-T29u.wav;0
Keyboards/Accordion/ordinario/Acc-ord-G1-ff-N-T20u.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G#1-ff-N-T16u.wav;3
Keyboards/Accordion/ordinario/Acc-ord-A1-ff-N-T22u.wav;2
Keyboards/Accordion/ordinario/Acc-ord-A#1-ff-N-T12u.wav;2
Keyboards/Accordion/ordinario/Acc-ord-B1-ff-N-T11u.wav;3
Keyboards/Accordion/ordinario/Acc-ord-C2-ff-N-T12u.wav;4
Keyboards/Accordion/ordinario/Acc-ord-C#2-ff-N-T12u.wav;4
Keyboards/Accordion/ordinario/Acc-ord-D2-ff-N-T15u.wav;2
Keyboards/Accordion/ordinario/Acc-ord-D#2-ff-N-T11u.wav;0
Keyboards/Accordion/ordinario/Acc-ord-E2-ff-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-E2-ff-alt1-T10u.wav;3
Keyboards/Accordion/ordinario/Acc-ord-F2-ff-N-T14u.wav;3
Keyboards/Accordion/ordinario/Acc-ord-F2-ff-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-F#2-ff-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F#2-ff-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-G2-ff-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-G2-ff-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G#2-ff-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G#2-ff-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-A2-ff-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-A2-ff-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-A#2-ff-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-A#2-ff-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-B2-ff-N-T14u.wav;2
Keyboards/Accordion/ordinario/Acc-ord-B2-ff-alt1-T13u.wav;3
Keyboards/Accordion/ordinario/Acc-ord-C3-ff-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-C3-ff-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-C#3-ff-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C#3-ff-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D3-ff-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D3-ff-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-D#3-ff-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D#3-ff-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-E3-ff-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-E3-ff-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-E3-ff-alt2-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-F3-ff-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-F3-ff-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F3-ff-alt2-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-F#3-ff-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F#3-ff-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F#3-ff-alt2-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-G3-ff-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G3-ff-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G3-ff-alt2-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-G#3-ff-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G#3-ff-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-G#3-ff-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-A3-ff-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-A3-ff-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-A3-ff-alt2-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-A#3-ff-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-A#3-ff-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-A#3-ff-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-B3-ff-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-B3-ff-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-B3-ff-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-C4-ff-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C4-ff-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C4-ff-alt2-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-C#4-ff-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-C#4-ff-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-C#4-ff-alt2-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-D4-ff-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-D4-ff-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D4-ff-alt2-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-D#4-ff-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-D#4-ff-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-D#4-ff-alt2-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-E4-ff-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-E4-ff-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-E4-ff-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F4-ff-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F4-ff-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-F4-ff-alt2-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-F#4-ff-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-F#4-ff-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-F#4-ff-alt2-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G4-ff-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-G4-ff-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G4-ff-alt2-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-G#4-ff-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-G#4-ff-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G#4-ff-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-A4-ff-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-A4-ff-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-A4-ff-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-A#4-ff-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-A#4-ff-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-A#4-ff-alt2-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-B4-ff-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-B4-ff-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-B4-ff-alt2-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C5-ff-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-C5-ff-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C5-ff-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-C#5-ff-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-C#5-ff-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-C#5-ff-alt2-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D5-ff-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D5-ff-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D5-ff-alt2-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-D#5-ff-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D#5-ff-alt1-N.wav;0
